"time","GEO_ID","NAME","SVY_COMP","SVY_COMP_LABEL","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT",
"Year","Geographic identifier code","Geographic Area Name","Survey Component","Meaning of Survey Component","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount",
"2019","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","85011",
"2020","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","86095",
"2021","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","79232",
"2022","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","83675",
"2012","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","26888",
"2013","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","28501",
"2014","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","28108",
"2015","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","29549",
"2016","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","30599",
"2017","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","31679",
"2018","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","32277",
"2019","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","33423",
"2020","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","34570",
"2021","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","38098",
"2022","0400000US50","Vermont","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","39604",
"2012","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8186",
"2013","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8270",
"2014","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8326",
"2015","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8368",
"2016","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8414",
"2017","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8464",
"2018","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8501",
"2019","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8540",
"2020","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8632",
"2021","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8657",
"2022","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1901","State population (in thousands)","001","State and Local","8679",
"2012","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1257332",
"2013","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1264880",
"2014","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1273211",
"2015","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1279867",
"2016","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1283493",
"2017","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1286711",
"2018","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1291239",
"2019","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1289176",
"2020","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1296817",
"2021","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1251486",
"2022","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1903","Fall enrollment","001","State and Local","1249688",
"2012","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","381930",
"2013","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","403425",
"2014","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","404886",
"2015","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","417277",
"2016","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","436655",
"2017","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","450870",
"2018","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","470836",
"2019","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","492764",
"2020","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","502601",
"2021","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","536817",
"2022","0400000US51","Virginia","06","Annual Survey of School System Finance","SS1905","Personal income (prior calendar year, in million dollars)","001","State and Local","578640",
